,FL_DATE,DEP_HOUR,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_TIME,CRS_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,DISTANCE,CANCELLED,LATITUDE,LONGITUDE,ELEVATION,MESONET_STATION,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,RANGE,WIDTH,WIND_DIR,WIND_SPD,WIND_GUST,VISIBILITY,TEMPERATURE,DEW_POINT,REL_HUMIDITY,ALTIMETER,LOWEST_CLOUD_LAYER,N_CLOUD_LAYER,LOW_LEVEL_CLOUD,MID_LEVEL_CLOUD,HIGH_LEVEL_CLOUD,CLOUD_COVER,ACTIVE_WEATHER
80,2022-01-01,18,AA,1119,AA,1119,N437AN,LAX,AUS,2022-01-01 18:50:00,2022-01-01 18:58:00,16,-8,138,1242,0,33.9425,-118.40806,125,LAX,2021,Airbus,A21N,Medium Range,Narrow-body,30.0,5.0,0.0,10.0,13.89,1.72,43.63,30.13,3000.0,2.0,1.0,1.0,0.0,2.0,0.0
81,2022-01-01,9,AA,1120,AA,1120,N807AW,LGA,STL,2022-01-01 09:09:00,2022-01-01 09:20:00,14,-11,142,888,0,40.77722,-73.8725,21,LGA,1999,Airbus,A319,Medium Range,Narrow-body,,,,,,,,,,,,,,,
82,2022-01-01,8,AA,1121,AA,1121,N143AN,ORD,MCO,2022-01-01 08:31:00,2022-01-01 08:30:00,32,1,131,1005,0,41.976944,-87.90806,672,ORD,2015,Airbus,A321,Medium Range,Narrow-body,360.0,13.0,0.0,2.0,1.72,0.0,88.33,29.74,500.0,1.0,1.0,0.0,0.0,4.0,1.0
83,2022-01-01,13,AA,1129,AA,1129,N138AN,BNA,DFW,2022-01-01 13:31:00,2022-01-01 13:01:00,12,30,114,631,0,36.124443,-86.678055,599,BNA,2015,Airbus,A321,Medium Range,Narrow-body,200.0,11.0,20.0,10.0,22.22,16.11,68.31,29.75,3400.0,2.0,1.0,1.0,0.0,4.0,0.0
84,2022-01-01,10,AA,1129,AA,1129,N138AN,DFW,BNA,2022-01-01 10:45:00,2022-01-01 10:25:00,26,20,78,631,0,32.89722,-97.03778,607,DFW,2015,Airbus,A321,Medium Range,Narrow-body,0.0,0.0,0.0,4.0,17.78,16.72,93.54,29.61,2800.0,2.0,1.0,0.0,0.0,4.0,1.0
85,2022-01-01,19,AA,1133,AA,1133,N959AN,DFW,RIC,2022-01-01 19:51:00,2022-01-01 19:56:00,37,-5,124,1158,0,32.89722,-97.03778,607,DFW,2001,Boeing,B738,Medium Range,Narrow-body,310.0,10.0,0.0,10.0,21.11,13.28,60.89,29.63,3000.0,2.0,1.0,0.0,1.0,3.0,0.0
86,2022-01-01,7,AA,1139,AA,1139,N981NN,BNA,MIA,2022-01-01 07:43:00,2022-01-01 07:32:00,11,11,108,806,0,36.124443,-86.678055,599,BNA,2015,Boeing,B738,Medium Range,Narrow-body,200.0,11.0,18.0,10.0,21.72,17.22,75.58,29.74,1700.0,4.0,1.0,1.0,0.0,4.0,0.0
87,2022-01-01,12,AA,1141,AA,1141,N795AN,MIA,CLT,2022-01-01 12:31:00,2022-01-01 12:20:00,14,11,90,650,0,25.795279,-80.29,8,MIA,2000,Boeing,B772,Long Range,Wide-body,130.0,3.0,0.0,10.0,22.78,20.0,84.34,30.09,2000.0,1.0,1.0,0.0,0.0,1.0,0.0
88,2022-01-01,13,AA,1147,AA,1147,N428AA,PHX,MIA,2022-01-01 13:31:00,2022-01-01 13:35:00,13,-4,209,1972,0,33.434166,-112.011665,1135,PHX,2020,Airbus,A21N,Medium Range,Narrow-body,270.0,16.0,24.0,10.0,10.0,2.22,58.44,29.8,10000.0,1.0,0.0,1.0,0.0,1.0,0.0
89,2022-01-01,18,AA,1148,AA,1148,N156AN,BOS,DFW,2022-01-01 18:09:00,2022-01-01 17:49:00,21,20,251,1562,0,42.363056,-71.006386,20,BOS,2016,Airbus,A321,Medium Range,Narrow-body,90.0,3.0,0.0,1.0,8.28,7.78,96.66,29.77,500.0,1.0,1.0,0.0,0.0,4.0,1.0
90,2022-01-01,12,AA,1148,AA,1148,N156AN,DFW,BOS,2022-01-01 12:49:00,2022-01-01 12:24:00,26,25,174,1562,0,32.89722,-97.03778,607,DFW,2016,Airbus,A321,Medium Range,Narrow-body,360.0,4.0,0.0,7.0,17.22,16.11,93.18,29.62,3700.0,1.0,1.0,0.0,0.0,4.0,1.0
91,2022-01-01,6,AA,1149,AA,1149,N909AM,ELP,DFW,2022-01-01 06:20:00,2022-01-01 06:20:00,15,0,72,551,0,31.807222,-106.37639,3959,ELP,2017,Airbus,A321,Medium Range,Narrow-body,240.0,16.0,24.0,10.0,9.39,4.39,70.95,29.71,1800.0,3.0,1.0,1.0,0.0,3.0,0.0
92,2022-01-01,5,AA,1151,AA,1151,N991AU,ATL,MIA,2022-01-01 05:14:00,2022-01-01 05:15:00,16,-1,82,594,0,33.636665,-84.42778,1026,ATL,2016,Airbus,A321,Medium Range,Narrow-body,200.0,7.0,0.0,10.0,20.0,18.28,89.81,29.96,1600.0,3.0,1.0,0.0,1.0,3.0,0.0
93,2022-01-01,21,AA,1152,AA,1152,N750AN,MIA,LAX,2022-01-01 21:58:00,2022-01-01 21:55:00,15,3,308,2342,0,25.795279,-80.29,8,MIA,2001,Boeing,B772,Long Range,Wide-body,140.0,11.0,0.0,10.0,26.72,20.61,69.18,30.04,2800.0,1.0,1.0,0.0,0.0,2.0,0.0
94,2022-01-01,18,AA,1153,AA,1153,N302SS,MIA,RDU,2022-01-01 18:16:00,2022-01-01 14:47:00,27,209,98,700,0,25.795279,-80.29,8,MIA,2020,Boeing,B38M,Medium Range,Narrow-body,120.0,11.0,18.0,10.0,26.72,21.72,74.07,30.07,2800.0,2.0,1.0,0.0,0.0,3.0,0.0
95,2022-01-01,16,AA,1154,AA,1154,N920US,PHX,MCO,2022-01-01 16:43:00,2022-01-01 16:43:00,9,0,210,1849,0,33.434166,-112.011665,1135,PHX,2015,Airbus,A321,Medium Range,Narrow-body,270.0,16.0,21.0,10.0,9.39,1.72,58.75,29.94,10000.0,1.0,0.0,1.0,0.0,1.0,0.0
96,2022-01-01,5,AA,1156,AA,1156,N176UW,PHX,ORD,2022-01-01 05:54:00,2022-01-01 06:00:00,11,-6,162,1440,0,33.434166,-112.011665,1135,PHX,2001,Airbus,A321,Medium Range,Narrow-body,230.0,9.0,0.0,8.0,13.28,10.0,80.52,29.64,1000.0,3.0,1.0,1.0,0.0,4.0,1.0
97,2022-01-01,18,AA,1158,AA,1158,N943NN,DCA,DFW,2022-01-01 18:39:00,2022-01-01 18:44:00,23,-5,213,1192,0,38.851387,-77.03778,15,DCA,2013,Boeing,B738,Medium Range,Narrow-body,0.0,0.0,0.0,2.0,15.0,13.89,93.07,29.73,500.0,1.0,1.0,0.0,0.0,4.0,1.0
98,2022-01-01,0,AA,1159,AA,1159,N869NN,MIA,ORD,2022-01-01 00:00:00,2022-01-01 16:40:00,0,0,0,1197,2,25.795279,-80.29,8,MIA,2011,Boeing,B738,Medium Range,Narrow-body,,,,,,,,,,,,,,,
99,2022-01-01,21,AA,116,AA,116,N834AA,OGG,DFW,2022-01-01 21:26:00,2022-01-01 21:30:00,13,-4,381,3711,0,20.898611,-156.43056,54,PHOG,2018,Boeing,B789,Long Range,Wide-body,30.0,5.0,0.0,10.0,27.22,20.0,64.69,29.89,3500.0,1.0,1.0,0.0,0.0,1.0,0.0
100,2022-01-01,8,AA,1160,AA,1160,N438AN,LAX,PHX,2022-01-01 08:37:00,2022-01-01 08:36:00,16,1,56,370,0,33.9425,-118.40806,125,LAX,2021,Airbus,A21N,Medium Range,Narrow-body,20.0,6.0,0.0,10.0,12.22,0.61,44.92,29.87,4800.0,1.0,1.0,0.0,0.0,2.0,0.0
101,2022-01-01,13,AA,1160,AA,1160,N438AN,PHX,LAX,2022-01-01 13:10:00,2022-01-01 13:15:00,18,-5,61,370,0,33.434166,-112.011665,1135,PHX,2021,Airbus,A21N,Medium Range,Narrow-body,270.0,16.0,24.0,10.0,10.0,2.22,58.44,29.8,10000.0,1.0,0.0,1.0,0.0,1.0,0.0
102,2022-01-01,10,AA,1163,AA,1163,N924US,DFW,BOS,2022-01-01 10:44:00,2022-01-01 10:42:00,22,2,172,1562,0,32.89722,-97.03778,607,DFW,2015,Airbus,A321,Medium Range,Narrow-body,0.0,0.0,0.0,4.0,17.78,16.72,93.54,29.61,2800.0,2.0,1.0,0.0,0.0,4.0,1.0
103,2022-01-01,21,AA,1164,AA,1164,N744P,DEN,LAX,2022-01-01 21:27:00,2022-01-01 21:02:00,12,25,112,862,0,39.861668,-104.67306,5431,DEN,2000,Airbus,A319,Medium Range,Narrow-body,290.0,5.0,0.0,10.0,-13.28,-16.72,75.29,29.89,2000.0,4.0,1.0,1.0,0.0,3.0,0.0
104,2022-01-01,16,AA,1164,AA,1164,N744P,LAX,DEN,2022-01-01 16:52:00,2022-01-01 16:57:00,17,-5,132,862,0,33.9425,-118.40806,125,LAX,2000,Airbus,A319,Medium Range,Narrow-body,100.0,3.0,0.0,10.0,10.0,0.61,52.06,30.08,2900.0,2.0,1.0,0.0,0.0,3.0,0.0
105,2022-01-01,17,AA,1165,AA,1165,N665AW,BOS,PHL,2022-01-01 17:57:00,2022-01-01 18:00:00,21,-3,64,280,0,42.363056,-71.006386,20,BOS,2001,Airbus,A320,Medium Range,Narrow-body,80.0,3.0,0.0,0.75,7.78,7.78,100.0,29.79,700.0,1.0,1.0,0.0,0.0,4.0,1.0
106,2022-01-01,14,AA,1167,AA,1167,N647AW,MSY,PHX,2022-01-01 14:38:00,2022-01-01 14:33:00,11,5,191,1300,0,29.993334,-90.25916,4,MSY,1997,Airbus,A320,Medium Range,Narrow-body,170.0,12.0,0.0,9.0,23.89,21.72,87.68,29.85,1600.0,1.0,1.0,0.0,0.0,3.0,0.0
107,2022-01-01,13,AA,1168,AA,1168,N922AN,ORD,SAN,2022-01-01 13:09:00,2022-01-01 13:15:00,49,-6,234,1723,0,41.976944,-87.90806,672,ORD,1999,Boeing,B738,Medium Range,Narrow-body,10.0,22.0,28.0,10.0,1.72,-0.61,84.49,29.8,900.0,1.0,1.0,0.0,0.0,4.0,0.0
108,2022-01-01,18,AA,117,AA,117,N101NN,JFK,LAX,2022-01-01 18:54:00,2022-01-01 19:00:00,16,-6,343,2475,0,40.64,-73.77861,13,JFK,2013,Airbus,A321,Medium Range,Narrow-body,200.0,5.0,0.0,0.25,10.61,10.61,100.0,29.76,200.0,1.0,1.0,0.0,0.0,4.0,1.0
109,2022-01-01,16,AA,1170,AA,1170,N973AN,BOS,MIA,2022-01-01 16:26:00,2022-01-01 16:34:00,22,-8,180,1258,0,42.363056,-71.006386,20,BOS,2001,Boeing,B738,Medium Range,Narrow-body,110.0,4.0,0.0,2.0,7.78,7.78,100.0,29.84,800.0,2.0,1.0,0.0,0.0,4.0,1.0
110,2022-01-01,12,AA,1170,AA,1170,N973AN,MIA,BOS,2022-01-01 12:09:00,2022-01-01 12:10:00,16,-1,157,1258,0,25.795279,-80.29,8,MIA,2001,Boeing,B738,Medium Range,Narrow-body,130.0,3.0,0.0,10.0,22.78,20.0,84.34,30.09,2000.0,1.0,1.0,0.0,0.0,1.0,0.0
111,2022-01-01,5,AA,1171,AA,1171,N802NN,DTW,CLT,2022-01-01 05:57:00,2022-01-01 06:00:00,23,-3,90,500,0,42.2125,-83.35333,645,DTW,2009,Boeing,B738,Medium Range,Narrow-body,50.0,4.0,0.0,5.0,6.11,3.28,82.04,29.68,1000.0,1.0,1.0,0.0,0.0,4.0,1.0
112,2022-01-01,18,AA,1172,AA,1172,N4005X,ORD,BOS,2022-01-01 18:30:00,2022-01-01 17:54:00,69,36,93,867,0,41.976944,-87.90806,672,ORD,2013,Airbus,A319,Medium Range,Narrow-body,30.0,23.0,30.0,10.0,1.11,-2.78,75.26,29.82,1800.0,1.0,1.0,0.0,0.0,4.0,1.0
113,2022-01-01,20,AA,1173,AA,1173,N807AW,IAD,CLT,2022-01-01 20:58:00,2022-01-01 20:08:00,26,50,62,322,0,38.9475,-77.46,312,IAD,1999,Airbus,A319,Medium Range,Narrow-body,0.0,0.0,0.0,2.0,15.61,15.0,96.15,29.67,400.0,1.0,1.0,0.0,0.0,4.0,0.0
114,2022-01-01,18,AA,1174,AA,1174,N833NN,JFK,MIA,2022-01-01 18:17:00,2022-01-01 18:20:00,16,-3,155,1089,0,40.64,-73.77861,13,JFK,2010,Boeing,B738,Medium Range,Narrow-body,200.0,5.0,0.0,0.25,10.61,10.61,100.0,29.76,200.0,1.0,1.0,0.0,0.0,4.0,1.0
115,2022-01-01,17,AA,1175,AA,1175,N992AN,SFO,DFW,2022-01-01 17:31:00,2022-01-01 17:21:00,14,10,175,1464,0,37.61889,-122.37556,13,SFO,2009,Boeing,B738,Medium Range,Narrow-body,200.0,4.0,0.0,10.0,6.72,3.28,78.66,30.21,20000.0,1.0,0.0,1.0,0.0,2.0,0.0
116,2022-01-01,13,AA,1177,AA,1177,N855NN,DCA,DFW,2022-01-01 13:13:00,2022-01-01 13:16:00,32,-3,200,1192,0,38.851387,-77.03778,15,DCA,2010,Boeing,B738,Medium Range,Narrow-body,180.0,7.0,0.0,4.0,13.28,12.22,93.32,29.84,600.0,3.0,1.0,1.0,0.0,4.0,1.0
117,2022-01-01,8,AA,1177,AA,1177,N855NN,DFW,DCA,2022-01-01 08:28:00,2022-01-01 08:35:00,9,-7,143,1192,0,32.89722,-97.03778,607,DFW,2010,Boeing,B738,Medium Range,Narrow-body,50.0,3.0,0.0,4.0,17.78,17.22,96.55,29.63,2800.0,1.0,1.0,0.0,0.0,4.0,1.0
118,2022-01-01,5,AA,1178,AA,1178,N326SJ,DCA,MIA,2022-01-01 05:55:00,2022-01-01 06:00:00,11,-5,128,919,0,38.851387,-77.03778,15,DCA,2020,Boeing,B38M,Medium Range,Narrow-body,180.0,5.0,0.0,10.0,12.78,11.72,93.29,29.86,1900.0,3.0,1.0,1.0,0.0,4.0,0.0
119,2022-01-01,10,AA,1179,AA,1179,N838AW,CLT,SAT,2022-01-01 10:49:00,2022-01-01 10:53:00,11,-4,162,1095,0,35.21361,-80.949165,748,CLT,2005,Airbus,A319,Medium Range,Narrow-body,230.0,13.0,20.0,8.0,20.0,18.89,93.32,29.88,500.0,1.0,1.0,0.0,0.0,4.0,0.0
120,2022-01-01,7,AA,118,AA,118,N108NN,LAX,JFK,2022-01-01 07:22:00,2022-01-01 06:30:00,16,52,277,2475,0,33.9425,-118.40806,125,LAX,2014,Airbus,A321,Medium Range,Narrow-body,20.0,9.0,0.0,10.0,12.22,2.78,52.45,29.85,1500.0,2.0,1.0,0.0,0.0,2.0,0.0
121,2022-01-01,13,AA,1180,AA,1180,N834AW,BOS,CLT,2022-01-01 13:14:00,2022-01-01 12:33:00,25,41,117,728,0,42.363056,-71.006386,20,BOS,2004,Airbus,A319,Medium Range,Narrow-body,90.0,4.0,0.0,0.25,7.78,7.78,100.0,29.9,400.0,2.0,1.0,0.0,0.0,4.0,1.0
122,2022-01-01,10,AA,1180,AA,1180,N834AW,CLT,BOS,2022-01-01 10:21:00,2022-01-01 09:28:00,28,53,97,728,0,35.21361,-80.949165,748,CLT,2004,Airbus,A319,Medium Range,Narrow-body,230.0,13.0,20.0,8.0,20.0,18.89,93.32,29.88,500.0,1.0,1.0,0.0,0.0,4.0,0.0
123,2022-01-01,19,AA,1181,AA,1181,N872NN,MIA,BWI,2022-01-01 19:01:00,2022-01-01 19:10:00,20,-9,145,946,0,25.795279,-80.29,8,MIA,2011,Boeing,B738,Medium Range,Narrow-body,140.0,11.0,19.0,10.0,26.72,21.11,71.35,30.06,2600.0,2.0,1.0,0.0,0.0,3.0,0.0
124,2022-01-01,5,AA,1183,AA,1183,N827NN,BWI,MIA,2022-01-01 05:49:00,2022-01-01 06:00:00,19,-11,138,946,0,39.175835,-76.66889,146,BWI,2010,Boeing,B738,Medium Range,Narrow-body,120.0,3.0,0.0,0.12,10.61,10.0,96.0,29.86,200.0,1.0,1.0,0.0,0.0,0.0,1.0
125,2022-01-01,6,AA,1185,AA,1185,N924AN,PHL,BOS,2022-01-01 06:58:00,2022-01-01 07:05:00,12,-7,43,280,0,39.871944,-75.240555,36,PHL,1999,Boeing,B738,Medium Range,Narrow-body,110.0,3.0,0.0,4.0,11.11,10.0,92.86,29.87,300.0,1.0,1.0,0.0,0.0,4.0,1.0
126,2022-01-01,22,AA,1186,AA,1186,N821NN,CLT,JFK,2022-01-01 22:49:00,2022-01-01 22:52:00,12,-3,70,541,0,35.21361,-80.949165,748,CLT,2010,Boeing,B738,Medium Range,Narrow-body,220.0,11.0,0.0,10.0,20.0,17.78,87.03,29.8,1800.0,3.0,1.0,1.0,1.0,3.0,0.0
127,2022-01-01,12,AA,1187,AA,1187,N863NN,DFW,PSP,2022-01-01 12:39:00,2022-01-01 12:40:00,26,-1,162,1126,0,32.89722,-97.03778,607,DFW,2010,Boeing,B738,Medium Range,Narrow-body,360.0,4.0,0.0,7.0,17.22,16.11,93.18,29.62,3700.0,1.0,1.0,0.0,0.0,4.0,1.0
128,2022-01-01,11,AA,119,AA,119,N834AA,DFW,OGG,2022-01-01 11:13:00,2022-01-01 11:20:00,29,-7,440,3711,0,32.89722,-97.03778,607,DFW,2018,Boeing,B789,Long Range,Wide-body,0.0,0.0,0.0,4.0,17.78,16.72,93.54,29.61,3400.0,1.0,1.0,0.0,0.0,4.0,1.0
129,2022-01-01,22,AA,1192,AA,1192,N537UW,DFW,SLC,2022-01-01 22:48:00,2022-01-01 22:41:00,19,7,138,989,0,32.89722,-97.03778,607,DFW,2009,Airbus,A321,Medium Range,Narrow-body,330.0,18.0,0.0,10.0,7.22,1.72,68.05,29.77,1500.0,2.0,1.0,0.0,1.0,3.0,0.0
130,2022-01-01,7,AA,1194,AA,1194,N810AW,AUS,BOS,2022-01-01 07:26:00,2022-01-01 07:30:00,29,-4,181,1698,0,30.194445,-97.67,542,AUS,1999,Airbus,A319,Medium Range,Narrow-body,180.0,15.0,23.0,10.0,23.28,20.0,81.82,29.64,2200.0,1.0,1.0,0.0,0.0,4.0,0.0
131,2022-01-01,18,AA,1195,AA,1195,N9002U,STT,CLT,2022-01-01 18:26:00,2022-01-01 18:35:00,12,-9,199,1520,0,18.337223,-64.973335,24,TIST,2013,Airbus,A319,Medium Range,Narrow-body,80.0,13.0,21.0,10.0,28.28,18.28,54.62,30.04,3600.0,2.0,1.0,0.0,0.0,1.0,0.0
132,2022-01-01,0,AA,1196,AA,1196,N996NN,EWR,MIA,2022-01-01 00:00:00,2022-01-01 06:23:00,0,0,0,1085,1,40.6925,-74.16861,18,EWR,2016,Boeing,B738,Medium Range,Narrow-body,,,,,,,,,,,,,,,
133,2022-01-01,16,AA,1199,AA,1199,N730AN,MIA,JFK,2022-01-01 16:57:00,2022-01-01 16:00:00,15,57,138,1089,0,25.795279,-80.29,8,MIA,2014,Boeing,B77W,Long Range,Wide-body,150.0,11.0,0.0,10.0,26.72,21.11,71.35,30.12,3000.0,2.0,1.0,0.0,0.0,2.0,0.0
134,2022-01-01,0,AA,1200,AA,1200,N754UW,TUS,ORD,2022-01-01 00:00:00,2022-01-01 16:04:00,0,0,0,1437,2,32.11611,-110.94111,2643,TUS,2000,Airbus,A319,Medium Range,Narrow-body,,,,,,,,,,,,,,,
135,2022-01-01,13,AA,1200,AA,1200,N839AW,ORD,TUS,2022-01-01 13:30:00,2022-01-01 12:30:00,33,60,217,1437,0,41.976944,-87.90806,672,ORD,2006,Airbus,A319,Medium Range,Narrow-body,10.0,22.0,28.0,10.0,1.72,-0.61,84.49,29.8,900.0,1.0,1.0,0.0,0.0,4.0,0.0
136,2022-01-01,22,AA,1202,AA,1202,N523UW,SAN,CLT,2022-01-01 22:29:00,2022-01-01 22:32:00,11,-3,222,2077,0,32.733612,-117.18972,17,SAN,2009,Airbus,A321,Medium Range,Narrow-body,80.0,3.0,0.0,10.0,17.22,7.22,51.78,30.13,3000.0,1.0,1.0,0.0,0.0,1.0,0.0
137,2022-01-01,22,AA,1205,AA,1205,N949NN,DFW,AUS,2022-01-01 22:59:00,2022-01-01 22:44:00,24,15,45,190,0,32.89722,-97.03778,607,DFW,2014,Boeing,B738,Medium Range,Narrow-body,330.0,18.0,0.0,10.0,7.22,1.72,68.05,29.77,1500.0,2.0,1.0,0.0,1.0,3.0,0.0
138,2022-01-01,5,AA,1206,AA,1206,N957NN,MCO,AUS,2022-01-01 05:54:00,2022-01-01 06:00:00,15,-6,141,994,0,28.429445,-81.30889,96,MCO,2014,Boeing,B738,Medium Range,Narrow-body,220.0,5.0,0.0,5.0,21.11,20.0,93.37,30.1,4600.0,1.0,1.0,0.0,0.0,1.0,1.0
139,2022-01-01,20,AA,1207,AA,1207,N913US,DFW,TUS,2022-01-01 20:34:00,2022-01-01 19:19:00,20,75,126,813,0,32.89722,-97.03778,607,DFW,2014,Airbus,A321,Medium Range,Narrow-body,270.0,15.0,0.0,10.0,22.78,9.39,42.51,29.63,4500.0,2.0,1.0,0.0,1.0,3.0,0.0
140,2022-01-01,13,AA,1208,AA,1208,N866NN,BUR,DFW,2022-01-01 13:42:00,2022-01-01 13:18:00,18,24,143,1231,0,34.200554,-118.35861,778,BUR,2010,Boeing,B738,Medium Range,Narrow-body,0.0,0.0,0.0,10.0,7.22,0.0,60.11,29.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2022-01-01,10,AA,1208,AA,1208,N866NN,DFW,BUR,2022-01-01 10:53:00,2022-01-01 10:55:00,25,-2,189,1231,0,32.89722,-97.03778,607,DFW,2010,Boeing,B738,Medium Range,Narrow-body,0.0,0.0,0.0,4.0,17.78,16.72,93.54,29.61,2800.0,2.0,1.0,0.0,0.0,4.0,1.0
142,2022-01-01,20,AA,1209,AA,1209,N403AN,PHX,LAX,2022-01-01 20:28:00,2022-01-01 20:30:00,19,-2,58,370,0,33.434166,-112.011665,1135,PHX,2019,Airbus,A21N,Medium Range,Narrow-body,270.0,15.0,0.0,10.0,12.22,-5.61,28.33,30.03,7000.0,1.0,0.0,1.0,0.0,1.0,0.0
143,2022-01-01,11,AA,1210,AA,1210,N554UW,PHX,SFO,2022-01-01 11:17:00,2022-01-01 11:21:00,14,-4,100,651,0,33.434166,-112.011665,1135,PHX,2011,Airbus,A321,Medium Range,Narrow-body,270.0,17.0,23.0,10.0,12.22,8.89,80.07,29.73,2800.0,3.0,1.0,0.0,0.0,3.0,0.0
144,2022-01-01,13,AA,1210,AA,1210,N554UW,SFO,PHX,2022-01-01 13:25:00,2022-01-01 13:29:00,11,-4,91,651,0,37.61889,-122.37556,13,SFO,2011,Airbus,A321,Medium Range,Narrow-body,360.0,9.0,0.0,10.0,7.78,3.89,76.4,30.11,20000.0,1.0,0.0,1.0,0.0,1.0,0.0
145,2022-01-01,0,AA,1211,AA,1211,N976UY,PHX,CLT,2022-01-01 00:06:00,2022-01-01 23:58:00,14,8,190,1773,0,33.434166,-112.011665,1135,PHX,2012,Airbus,A321,Medium Range,Narrow-body,,,,,,,,,,,,,,,
146,2022-01-01,19,AA,1212,AA,1212,N668AW,PHX,ONT,2022-01-01 19:17:00,2022-01-01 19:16:00,12,1,49,325,0,33.434166,-112.011665,1135,PHX,2002,Airbus,A320,Medium Range,Narrow-body,290.0,16.0,24.0,10.0,11.72,-4.39,32.11,30.04,6000.0,1.0,1.0,0.0,0.0,1.0,0.0
147,2022-01-01,19,AA,1213,AA,1213,N910NN,BWI,DFW,2022-01-01 19:02:00,2022-01-01 19:03:00,17,-1,209,1217,0,39.175835,-76.66889,146,BWI,2012,Boeing,B738,Medium Range,Narrow-body,50.0,4.0,0.0,1.0,13.89,13.28,96.1,29.7,300.0,1.0,1.0,0.0,0.0,4.0,1.0
148,2022-01-01,14,AA,1213,AA,1213,N910NN,DFW,BWI,2022-01-01 14:20:00,2022-01-01 14:26:00,11,-6,151,1217,0,32.89722,-97.03778,607,DFW,2012,Boeing,B738,Medium Range,Narrow-body,130.0,7.0,0.0,10.0,16.72,15.0,89.57,29.6,3700.0,3.0,1.0,1.0,1.0,4.0,0.0
149,2022-01-01,16,AA,1216,AA,1216,N357PV,EWR,CLT,2022-01-01 16:52:00,2022-01-01 17:05:00,19,-13,87,529,0,40.6925,-74.16861,18,EWR,2017,Boeing,B738,Medium Range,Narrow-body,200.0,10.0,0.0,6.0,11.72,11.11,96.03,29.8,400.0,2.0,1.0,1.0,0.0,4.0,1.0
150,2022-01-01,22,AA,1217,AA,1217,N146AA,DFW,SAT,2022-01-01 22:46:00,2022-01-01 22:42:00,15,4,52,247,0,32.89722,-97.03778,607,DFW,2015,Airbus,A321,Medium Range,Narrow-body,330.0,18.0,0.0,10.0,7.22,1.72,68.05,29.77,1500.0,2.0,1.0,0.0,1.0,3.0,0.0
151,2022-01-01,10,AA,1218,AA,1218,N409AA,DCA,PHX,2022-01-01 10:32:00,2022-01-01 10:10:00,17,22,299,1979,0,38.851387,-77.03778,15,DCA,2019,Airbus,A21N,Medium Range,Narrow-body,180.0,6.0,0.0,4.0,12.78,11.72,93.29,29.82,400.0,1.0,1.0,0.0,0.0,4.0,1.0
152,2022-01-01,6,AA,1219,AA,1219,N725UW,ROC,CLT,2022-01-01 06:07:00,2022-01-01 06:08:00,10,-1,90,573,0,43.119167,-77.67194,559,ROC,1999,Airbus,A319,Medium Range,Narrow-body,130.0,3.0,0.0,0.75,2.78,2.22,96.13,29.72,100.0,1.0,1.0,0.0,0.0,0.0,1.0
153,2022-01-01,6,AA,1220,AA,1220,N853NN,PBI,DFW,2022-01-01 06:53:00,2022-01-01 07:00:00,13,-7,158,1102,0,26.683056,-80.09556,19,PBI,2010,Boeing,B738,Medium Range,Narrow-body,140.0,5.0,0.0,10.0,22.22,19.39,83.99,30.1,2500.0,1.0,1.0,0.0,0.0,1.0,0.0
154,2022-01-01,9,AA,1222,AA,1222,N923US,RNO,PHX,2022-01-01 09:29:00,2022-01-01 09:35:00,21,-6,75,601,0,39.49917,-119.76806,4415,RNO,2015,Airbus,A321,Medium Range,Narrow-body,200.0,3.0,0.0,10.0,-5.0,-10.61,64.75,30.03,4000.0,1.0,1.0,0.0,0.0,2.0,0.0
155,2022-01-01,16,AA,1223,AA,1223,N8001N,EYW,CLT,2022-01-01 16:09:00,2022-01-01 13:16:00,17,173,108,736,0,24.55611,-81.76,3,EYW,2013,Airbus,A319,Medium Range,Narrow-body,170.0,12.0,0.0,10.0,26.11,21.72,76.79,30.1,2700.0,3.0,1.0,0.0,0.0,3.0,0.0
156,2022-01-01,7,AA,1226,AA,1226,N138AN,MIA,DFW,2022-01-01 07:46:00,2022-01-01 05:29:00,13,137,163,1121,0,25.795279,-80.29,8,MIA,2015,Airbus,A321,Medium Range,Narrow-body,110.0,3.0,0.0,10.0,21.72,20.0,89.94,30.09,3000.0,1.0,1.0,0.0,0.0,1.0,0.0
157,2022-01-01,10,AA,123,AA,123,N786AN,DFW,HNL,2022-01-01 10:44:00,2022-01-01 10:50:00,29,-6,476,3784,0,32.89722,-97.03778,607,DFW,2000,Boeing,B772,Long Range,Wide-body,0.0,0.0,0.0,4.0,17.78,16.72,93.54,29.61,2800.0,2.0,1.0,0.0,0.0,4.0,1.0
158,2022-01-01,18,AA,1231,AA,1231,N979UY,DFW,CLT,2022-01-01 18:39:00,2022-01-01 18:39:00,19,0,112,936,0,32.89722,-97.03778,607,DFW,2013,Airbus,A321,Medium Range,Narrow-body,300.0,7.0,0.0,10.0,20.0,13.89,67.86,29.65,1900.0,3.0,1.0,1.0,1.0,3.0,0.0
